Photo: C:\Users\noname\Desktop\INTERFER2\workspace\poziomeframesWed_Jul_27_10_49_33_2011\7.Bmp
Data: Thu Aug 25 11:40:35 2011
Distance between fringes: 
number:      distance[mm]: 
0-1.	0.216666666667
1-2.	0.183333333333
2-3.	0.183333333333
3-4.	0.15
4-5.	0.15
5-6.	0.166666666667
6-7.	0.15
7-8.	0.166666666667
8-9.	0.166666666667
9-10.	0.183333333333
10-11.	-2.0
